id,canonical_name,property_type_std,district_normalized,district,cluster_area,address_road,lat,lng,status_std,room_count,entity_id,hongdae_zone,phone,license_date,property_type_raw,raw_status,raw_status_detail,raw_x,raw_y,source_priority,name_eng,floors_above,floors_below,building_area
93,뉴 블랑 센트럴 명동,hotel,중구,중구,,서울특별시 중구 창경궁로 20 (예관동),37.564153,126.995772,active,181.0,93,,02-2266-1553,2014-08-14,관광호텔업,영업/정상,영업중,199812.204706685,451319.127469002,seoul_open_data,New Blanc Central Myeongdong,18.0,2.0,6076.97
94,베이튼호텔,hotel,중구,중구,,서울특별시 중구 동호로 346 (오장동),37.56528,126.999844,active,161.0,94,,2269-2550,2014-10-10,관광호텔업,영업/정상,영업중,200171.935816725,451444.246421136,seoul_open_data,BAITON HOTEL,20.0,3.0,5769.68
95,맹그로브 동대문,hotel,중구,중구,,서울특별시 중구 퇴계로 334 (광희동2가),37.56413,127.005834,active,177.0,95,,,2014-10-29,관광호텔업,영업/정상,영업중,200701.142404743,451316.536804153,seoul_open_data,mangrove dongdaemun,16.0,3.0,5967.01
96,스타즈호텔 명동1호점,hotel,중구,중구,명동권,서울특별시 중구 충무로9길 20 (을지로3가),37.567031,126.988531,closed,150.0,96,,2020-4040,2015-01-12,관광호텔업,폐업,폐업,199172.465802722,451638.530759379,seoul_open_data,Staz Hotel Myeongdong I,10.0,4.0,7945.98
97,모닝스카이호텔,hotel,중구,중구,,서울특별시 중구 퇴계로45길 32-37 (오장동),37.564098,126.997008,active,88.0,97,,2231-6000,2015-01-16,관광호텔업,영업/정상,영업중,199921.397507532,451313.003647556,seoul_open_data,Morning Sky Hotel,0.0,0.0,1129.94
98,트레블로지 명동 남산,hotel,중구,중구,명동권,서울특별시 중구 수표로 16 (충무로3가),37.562569,126.98788,active,174.0,98,,2020-4040,2015-01-22,관광호텔업,영업/정상,영업중,199114.933047561,451143.358208599,seoul_open_data,Travelodge Myeongdong Namsan,13.0,3.0,5163.73
99,하센영인호텔,hotel,중구,중구,,서울특별시 중구 필동로8길 77 (예장동),37.556532,126.990313,active,24.0,99,,02-2275-5019,2015-01-26,소형호텔업,영업/정상,영업중,199329.785160077,450473.272809688,seoul_open_data,HASEN YOUNGINN HOTEL,3.0,2.0,1257.96
100,플로라호텔 남산씨티,hotel,중구,중구,명동권,서울특별시 중구 퇴계로6길 3-6 (회현동1가),37.55782,126.975755,closed,60.0,100,,772-8700,2015-01-29,관광호텔업,폐업,폐업,198043.49823516,450616.474794295,seoul_open_data,FLORAL HOTEL Namsan City,6.0,2.0,2574.87
101,서울 엔 호스텔,hostel,중구,중구,,서울특별시 중구 동호로 343 (오장동),37.564993,126.999195,closed,20.0,101,,070-8830-8160,2015-02-12,호스텔업,폐업,폐업,200114.588886239,451412.287586053,seoul_open_data,SEOUL N HOSTEL,0.0,0.0,401.22
102,오리엔스 호텔 앤 레지던스,hotel,중구,중구,,서울특별시 중구 삼일대로2길 50 (예장동),37.560056,126.98839,active,116.0,102,,2280-8080,2015-02-17,가족호텔업,영업/정상,영업중,199159.933187356,450864.449621814,seoul_open_data,ORIENS HOTEL & RESIDENCES,5.0,4.0,10421.97
103,올스테이인,hostel,중구,중구,명동권,서울특별시 중구 퇴계로 159-8 (충무로2가),37.561739,126.987009,active,19.0,103,,02-536-4851,2015-02-23,호스텔업,영업/정상,영업중,199037.916477276,451051.291993868,seoul_open_data,ALLSTAYINN,0.0,0.0,272.2
104,이비스 스타일 앰배서더 서울 명동,hotel,중구,중구,명동권,서울특별시 중구 삼일대로 302 (충무로2가),37.561682,126.986469,active,180.0,104,,02-6020-8813,2015-03-09,관광호텔업,영업/정상,영업중,198990.202955049,451044.895347229,seoul_open_data,Ibis Styles Ambassador Seoul Myeong-dong,20.0,4.0,7406.53
105,홉인 서울 명동 (HOP INN SEOUL MYEONGDONG),hotel,중구,중구,명동권,서울특별시 중구 충무로 23-1 (충무로3가),37.563331,126.989923,active,97.0,105,,023161780,2015-03-17,관광호텔업,영업/정상,영업중,199295.433977253,451227.87958574,seoul_open_data,HOP INN SEOUL MYEONGDONG,12.0,2.0,3383.64
106,호텔 도마,hotel,중구,중구,명동권,서울특별시 중구 퇴계로 216 (충무로4가),37.561329,126.992923,active,50.0,106,,02-2273-9603,2015-03-25,관광호텔업,영업/정상,영업중,199560.411618029,451005.647814461,seoul_open_data,Hotel Doma,6.0,1.0,2312.22
107,트레블로지 명동 을지로 호텔,hotel,중구,중구,명동권,서울특별시 중구 수표로 61 (을지로2가),37.56661,126.986483,active,224.0,107,,02-6240-5101,2015-04-10,관광호텔업,영업/정상,영업중,198991.480652031,451591.912071216,seoul_open_data,Travelodge Myeongdong Euljiro Hotel,15.0,4.0,9973.62
108,루미아 호텔,hostel,중구,중구,명동권,서울특별시 중구 퇴계로8길 31-9 (회현동1가),37.558022,126.97688,active,34.0,108,,02-755-1300,2015-05-15,호스텔업,영업/정상,영업중,198142.881185174,450638.810478052,seoul_open_data,Lumia Hotel,5.0,1.0,956.48
109,소테츠호텔즈 더 스프라지르 서울 동대문,hotel,중구,중구,,서울특별시 중구 장충단로 226 (광희동2가),37.564713,127.004856,active,215.0,109,,2198-1212,2015-06-24,관광호텔업,영업/정상,영업중,200614.724711748,451381.249500534,seoul_open_data,SOTETSU HOTELS THE SPLAISIR SEOUL DONGDAEMUN,21.0,4.0,12562.85
110,호텔 크레토,hotel,중구,중구,명동권,서울특별시 중구 명동8가길 53 (충무로2가),37.561994,126.985197,active,35.0,110,,02  740 4500,2015-06-26,관광호텔업,영업/정상,영업중,198877.823601669,451079.561839622,seoul_open_data,HOTEL CRETO,9.0,1.0,1377.07
111,24게스트하우스 명동타운점,hostel,중구,중구,,"서울특별시 중구 퇴계로 61, 10층 (남창동)",37.55936,126.976008,active,11.0,111,,0507-1405-5441,2015-07-30,호스텔업,영업/정상,영업중,198065.845616529,450787.39677054,seoul_open_data,24Guesthouse Myeongdong town,10.0,0.0,267.23
112,호텔 더 디자이너스 동대문,hotel,중구,중구,,서울특별시 중구 퇴계로 306 (쌍림동),37.563662,127.002764,active,99.0,112,,2271-3501,2015-08-27,관광호텔업,영업/정상,영업중,200429.929353714,451264.595792065,seoul_open_data,HOTEL THE DESIGNERS DONGDAEMUN,17.0,3.0,4804.48
113,솔라리아 니시테츠 호텔 서울 명동,hotel,중구,중구,명동권,"서울특별시 중구 명동8길 27 (명동2가, 엠 플라자)",37.5625,126.982272,active,312.0,113,,02-773-5553,2015-09-11,관광호텔업,영업/정상,영업중,198619.38819773,451135.740279961,seoul_open_data,Solaria Nishitetsu Hotel Seoul Myeong-dong,0.0,0.0,12388.79
114,24게스트하우스 서울시청점,hostel,중구,중구,,"서울특별시 중구 덕수궁길 7, 3층 (태평로2가, 오천회관빌딩)",37.564706,126.973433,active,11.0,114,,070-7779-3327,2015-09-17,호스텔업,영업/정상,영업중,197838.506308443,451380.770303032,seoul_open_data,24Guesthouse Seoul Cityhall,3.0,0.0,357.77
115,호텔 스카이파크 센트럴 명동점,hotel,중구,중구,명동권,"서울특별시 중구 명동9길 16 (명동1가, 명동 센트럴빌딩 호텔스카이파크)",37.564644,126.982338,active,312.0,115,,752-0022,2015-09-23,관광호텔업,영업/정상,영업중,198625.254251263,451373.686002948,seoul_open_data,HOTEL SKYPARK CENTRAL Myeongdong,16.0,7.0,18585.89
116,에이큐브 호텔,hotel,중구,중구,명동권,"서울특별시 중구 동호로35길 5 (을지로5가, 석광빌딩)",37.566225,126.999147,active,43.0,116,,779-9888,2015-10-06,관광호텔업,영업/정상,영업중,200110.335302043,451549.054429182,seoul_open_data,ACUBE HOTEL,8.0,2.0,2387.18
117,크라운파크 호텔,hotel,중구,중구,명동권,"서울특별시 중구 남대문로7길 19 (소공동, 삼영빌딩)",37.563766,126.977887,closed,204.0,117,,02-750-5900,2015-10-14,관광호텔업,폐업,폐업,198232.003862907,451276.307297241,seoul_open_data,CROWN PARK HOTEL,16.0,2.0,9940.25
118,소테츠호텔즈 더 스프라지르 서울 명동,hotel,중구,중구,명동권,서울특별시 중구 남대문로5길 15 (북창동),37.562053,126.975869,active,428.0,118,,02-2095-4953,2015-11-02,관광호텔업,영업/정상,영업중,198053.638327649,451086.299785656,seoul_open_data,SOTETSU HOTELS THE SPLAISIR SEOUL MYEONG-DONG,17.0,5.0,18598.8
119,2U호스텔,hostel,중구,중구,,"서울특별시 중구 청계천로 184 (주교동, 남강빌딩)",37.568617,126.995299,active,20.0,119,,2271-0827,2015-12-21,호스텔업,영업/정상,영업중,199770.377675687,451814.600448477,seoul_open_data,2U HOSTEL,0.0,0.0,358.02
120,롯데시티호텔명동,hotel,중구,중구,,"서울특별시 중구 삼일대로 362 (장교동, 장교빌딩)",37.566937,126.985186,active,435.0,120,,6112-1000,2016-01-07,관광호텔업,영업/정상,영업중,198876.925292257,451628.15318809,seoul_open_data,Lotte City Hotel Myeongdong,25.0,5.0,25333.62
121,호텔롯데 엘세븐명동,hotel,중구,중구,명동권,서울특별시 중구 퇴계로 137 (충무로2가),37.561365,126.98409,active,251.0,121,,0263101050,2016-01-12,관광호텔업,영업/정상,영업중,198780.018679349,451009.773589561,seoul_open_data,HOTEL LOTTE L7 Myeongdong,19.0,3.0,15016.24
122,라마다 바이 윈덤 서울 동대문 (RAMADA BY WYNDHAM SEOUL DONGDAEMUN),hotel,중구,중구,명동권,"서울특별시 중구 동호로 354 (을지로5가, 극동 스타클래스)",37.565976,126.999722,active,197.0,122,,2276-3500,2016-02-19,관광호텔업,영업/정상,영업중,200161.192418006,451521.415517111,seoul_open_data,RAMADA BY WYNDHAM SEOUL DONGDAEMUN,12.0,4.0,11378.16
123,케이 게스트하우스 동대문프리미엄점,hostel,중구,중구,,"서울특별시 중구 장충단로 213, 3-7층 (광희동2가, 동훈빌딩)",37.563695,127.003859,active,44.0,123,,070-8887-3650,2016-03-22,호스텔업,영업/정상,영업중,200526.656361295,451268.298685031,seoul_open_data,K-GUESTHOUSE DONGDAEMUN PREMIUM,0.0,0.0,993.3
124,96번지,hostel,중구,중구,,"서울특별시 중구 퇴계로 343-1 (광희동2가, 동양빌딩)",37.564817,127.006863,active,15.0,124,,2272-0003,2016-04-05,호스텔업,영업/정상,영업중,200792.068633415,451392.78961175,seoul_open_data,96Bun;z,0.0,0.0,409.41
125,코트야드 메리어트 서울 명동,hotel,중구,중구,명동권,"서울특별시 중구 남대문로 9 (남대문로4가, 남대문호텔)",37.561191,126.974034,active,409.0,125,,,2016-05-02,관광호텔업,영업/정상,영업중,197891.564897442,450990.593465563,seoul_open_data,Courtyard By Marriott Seoul Myeongdong,0.0,0.0,31836.37
126,영빈호텔,hostel,중구,중구,,"서울특별시 중구 퇴계로56길 18 (쌍림동, 영빈대중사우나)",37.563055,127.00265,active,75.0,126,,2277-1141,2016-05-03,호스텔업,영업/정상,영업중,200419.832186515,451197.291107237,seoul_open_data,YOUNGBIN HOTEL,0.0,0.0,3108.69
127,티마크그랜드호텔명동,hotel,중구,중구,명동권,"서울특별시 중구 퇴계로 52 (회현동1가, 인송빌딩)",37.558454,126.975756,closed,576.0,127,,2283-3000,2016-05-17,관광호텔업,폐업,폐업,198043.635511275,450686.849956646,seoul_open_data,Tmark Grand Hotel Myeongdong,0.0,0.0,27174.04
128,아트뷰호텔,hostel,중구,중구,명동권,"서울특별시 중구 수표로6길 33, 2-5층 (충무로3가)",37.562942,126.989356,closed,23.0,128,,2269-2262,2016-06-09,호스텔업,폐업,폐업,199245.264836491,451184.789734499,seoul_open_data,ARTVIEW HOTEL,0.0,0.0,363.57
129,호텔 스카이파크 킹스타운 동대문지점,hotel,중구,중구,명동권,"서울특별시 중구 장충단로13길 20 (을지로6가, 현대시티타워)",37.568643,127.004842,active,408.0,129,,6952-8991,2016-06-10,가족호텔업,영업/정상,영업중,200613.510297669,451817.515366883,seoul_open_data,HOTEL SKYPARK KINGSTOWN DONGDAEMUN,0.0,0.0,25757.87
130,트레블로지 동대문 호텔,hotel,중구,중구,명동권,서울특별시 중구 동호로 359 (을지로5가),37.566413,126.998995,active,242.0,130,,2160-8888,2016-06-24,관광호텔업,영업/정상,영업중,200096.930688028,451569.92963808,seoul_open_data,Travelodge Dongdaemun Seoul,20.0,4.0,8176.29
131,픽셀스테이 명동점,hostel,중구,중구,,서울특별시 중구 퇴계로31길 9 (필동1가),37.561636,126.989283,active,19.0,131,,02-6261-8600,2016-06-28,호스텔업,영업/정상,영업중,199238.837477244,451039.792552027,seoul_open_data,PIXEL STAY MYEONGDONG,0.0,0.0,306.33
132,호텔 28,hotel,중구,중구,명동권,"서울특별시 중구 명동7길 13 (명동1가, 명동증권빌딩)",37.564354,126.98108,active,83.0,132,,774-2828,2016-07-14,관광호텔업,영업/정상,영업중,198514.126767917,451341.512309466,seoul_open_data,HOTEL TWENTY EIGHT,0.0,0.0,4668.84
133,호텔스카이파크명동Ⅱ,hotel,중구,중구,명동권,"서울특별시 중구 명동9길 22 (을지로2가, 호텔스카이파크 2)",37.56492,126.982161,active,131.0,133,,755-0091,2016-10-20,관광호텔업,영업/정상,영업중,198609.654267051,451404.404906149,seoul_open_data,HOTEL SKYPARK MYEONGDONG Ⅱ,15.0,10.0,7111.91
134,에이퍼스트호텔명동,hotel,중구,중구,,서울특별시 중구 다동길 30 (다동),37.567663,126.978213,closed,0.0,134,,,2016-11-10,관광호텔업,폐업,폐업,198260.880732247,451708.909162308,seoul_open_data,A FIRST HOTEL MYEONGDONG,0.0,0.0,6313.74
135,서울호스텔,hostel,중구,중구,,"서울특별시 중구 퇴계로 329, 3~6층 (광희동2가)",37.5645,127.005223,closed,15.0,135,,2264-7888,2016-12-14,호스텔업,폐업,폐업,200647.159357664,451357.621131056,seoul_open_data,SEOUL HOSTEL,0.0,0.0,313.28
136,알로프트서울명동호텔,hotel,중구,중구,명동권,서울특별시 중구 남대문로 56 (명동2가),37.562274,126.979034,active,223.0,136,,2084-1000,2017-01-12,관광호텔업,영업/정상,영업중,198333.33582458,451110.784887572,seoul_open_data,Aloft Seoul Myeongdong Hotel,20.0,5.0,12964.45
137,원투쓰리호스텔,hostel,중구,중구,,"서울특별시 중구 소공로6길 29, 1.2.5층 (남산동2가)",37.558621,126.981881,active,17.0,137,,,2017-02-13,호스텔업,영업/정상,영업중,198584.797257551,450705.210249383,seoul_open_data,123 HOSTEL,2.0,0.0,386.04
138,나인트리 바이 파르나스 서울 명동Ⅱ,hotel,중구,중구,,서울특별시 중구 마른내로 28 (초동),37.564346,126.988034,active,408.0,138,,2179-2661,2017-03-06,관광호텔업,영업/정상,영업중,199128.553284601,451340.595494209,seoul_open_data,NINE TREE BY PARNAS SEOUL MYEONGDONG 2,17.0,5.0,25608.0
139,남산호스텔,hostel,중구,중구,,"서울특별시 중구 퇴계로18길 67 (남산동2가, 기사빌딩)",37.558091,126.98169,active,20.0,139,,778-7800,2017-03-13,호스텔업,영업/정상,영업중,198567.904318412,450646.387187539,seoul_open_data,Namsan Hostel,5.0,1.0,999.0
140,G2 호텔,hotel,중구,중구,,서울특별시 중구 수표로 24 (저동2가),37.563355,126.987579,active,126.0,140,,02-2279-9700,2017-03-20,관광호텔업,영업/정상,영업중,199088.322667,451230.610149193,seoul_open_data,G2 Hotel,14.0,3.0,6601.21
141,오요 5 롯지B (OYO 5 Lodge B),hostel,중구,중구,,서울특별시 중구 퇴계로18길 37 (남산동2가),37.559212,126.98214,active,10.0,141,,,2017-04-21,호스텔업,영업/정상,영업중,198607.670947146,450770.829936259,seoul_open_data,OYO 5 Lodge B,0.0,0.0,166.54
142,오요5 롯지A(OYO 5 Lodge A),hostel,중구,중구,,서울특별시 중구 퇴계로18길 41 (남산동2가),37.5591,126.982077,active,11.0,142,,,2017-04-24,호스텔업,영업/정상,영업중,198602.1192505,450758.364666589,seoul_open_data,OYO 5 Lodge A,0.0,0.0,178.54
143,리플러스 호스텔,hostel,중구,중구,,서울특별시 중구 퇴계로66길 7-1 (광희동2가),37.564002,127.006489,active,8.0,143,,2275-0700,2017-05-04,호스텔업,영업/정상,영업중,200758.994732114,451302.330983146,seoul_open_data,Replus Hostel,0.0,0.0,129.0
144,호텔더디자이너스 디디피,hotel,중구,중구,,"서울특별시 중구 퇴계로 293, 호텔더디자이너스디디피 (쌍림동)",37.56381,127.00121,active,86.0,144,,02-2285-5401,2018-02-01,관광호텔업,영업/정상,영업중,200292.658269708,451281.027011703,seoul_open_data,HOTEL THE DESIGNERS DDP,19.0,3.0,2965.47
145,호텔 토마스 명동,hotel,중구,중구,명동권,"서울특별시 중구 세종대로16길 26, 호텔 토마스 명동 (북창동)",37.563147,126.975473,active,123.0,145,,02-3141-4115,2018-02-14,관광호텔업,영업/정상,영업중,198018.679926506,451207.729791045,seoul_open_data,HOTEL THOMAS MYEONGDONG,0.0,0.0,6027.18
146,호텔룩홈,hostel,중구,중구,,서울특별시 중구 퇴계로20길 32-10 (남산동2가),37.558338,126.982919,active,16.0,146,,02  37897115,2018-05-03,호스텔업,영업/정상,영업중,198676.510359648,450673.848023552,seoul_open_data,HOTEL LOOK HOME,3.0,1.0,484.97
147,홈즈레드 명동,hotel,중구,중구,,서울특별시 중구 퇴계로 176 (남학동),37.560824,126.98841,active,112.0,147,,02-2079-8500,2018-06-26,관광호텔업,영업/정상,영업중,199161.680844774,450949.674631487,seoul_open_data,HOMES RED MYEONGDONG,14.0,2.0,5464.26
148,노보텔 앰배서더 서울 동대문 호텔,hotel,중구,중구,명동권,서울특별시 중구 을지로 238 (을지로6가),37.56627,127.001459,active,331.0,148,,3425-8050,2018-07-02,관광호텔업,영업/정상,영업중,200314.646974736,451554.066925226,seoul_open_data,NOVOTEL AMBASSADOR SEOUL DONGDAEMUN HOTEL,20.0,5.0,24505.0
149,노보텔 앰배서더 서울 동대문 레지던스,hotel,중구,중구,명동권,서울특별시 중구 을지로 238 (을지로6가),37.56627,127.001459,active,192.0,149,,3425-8050,2018-07-02,가족호텔업,영업/정상,영업중,200314.646974736,451554.066925226,seoul_open_data,NOVOTEL AMBASSADOR SEOUL DONGDAEMUN RESIDENCE,20.0,5.0,19996.0
150,(주)조선호텔앤리조트 레스케이프,hotel,중구,중구,명동권,서울특별시 중구 퇴계로 67 (회현동1가),37.559904,126.976601,active,204.0,150,,02  317 4053,2018-07-19,관광호텔업,영업/정상,영업중,198118.296565976,450847.771205029,seoul_open_data,JOSUNHOTELS&RESORTS Inc. L'Escape,0.0,0.0,27476.0
